Date,Open,High,Low,Price_USD,Volume,USD_Index,Inflation_Rate,Interest_Rate
2024-12-04,2907.82,2919.62,2882.82,2897.67,91365,91.84,2.49,2.78
2024-12-05,2861.85,2899.9,2852.98,2886.27,61548,89.92,2.36,2.44
2024-12-06,2904.3,2905.71,2887.04,2897.05,81541,89.1,2.59,2.79
2024-12-09,2905.89,2919.92,2873.68,2897.77,53601,89.62,2.02,2.45
2024-12-10,2906.68,2928.88,2903.11,2910.45,103424,91.49,2.37,2.48
2024-12-11,2927.18,2928.17,2904.8,2916.05,91373,90.13,1.81,2.65
2024-12-12,2905.36,2909.57,2891.78,2905.91,68437,88.41,2.4,2.53
2024-12-13,2920.61,2921.39,2918.99,2920.07,201612,93.56,2.17,2.54
2024-12-16,2940.48,2941.6,2931.39,2937.49,89485,91.36,2.4,2.39
2024-12-17,2974.93,2994.65,2941.54,2946.76,110704,91.63,2.58,2.56
2024-12-18,2952.65,2970.99,2936.45,2940.79,76461,88.91,2.36,2.74
2024-12-19,2945.23,2948.13,2932.01,2939.05,83638,88.37,2.06,2.89
2024-12-20,2933.43,2955.17,2931.31,2941.49,112393,90.56,1.89,2.73
2024-12-23,2939.36,2963.67,2920.9,2938.1,86430,85.91,2.3,2.7
2024-12-24,2947.69,2982.41,2941.71,2954.9,98846,92.86,2.09,2.35
2024-12-25,2964.63,2973.77,2953.97,2957.34,136315,89.14,2.33,2.59
2024-12-26,2934.59,2941.85,2916.34,2933.35,80240,90.33,2.04,2.5
2024-12-27,2927.67,2942.93,2911.51,2937.58,57938,92.05,1.94,2.37
2024-12-30,2938.2,2943.93,2931.21,2937.48,53610,90.42,2.11,2.4
2024-12-31,2930.39,2943.94,2914.21,2937.88,175496,88.06,2.3,2.69
2025-01-01,2935.88,2942.29,2924.95,2934.55,143266,94.76,2.2,2.5
2025-01-02,2935.52,2944.23,2928.9,2943.11,128324,87.13,1.97,2.36
2025-01-03,2954.85,2955.84,2947.93,2954.6,82915,85.32,2.62,2.49
2025-01-06,2967.05,2985.71,2956.91,2960.38,57917,93.08,2.14,2.62
2025-01-07,2957.85,2968.02,2946.3,2958.32,88175,87.25,1.61,2.47
2025-01-08,2955.56,2966.17,2942.23,2959.03,95097,94.03,2.41,2.39
2025-01-09,2962.12,2970.2,2947.93,2960.32,62779,91.84,2.17,2.43
2025-01-10,2960.12,2974.39,2946.62,2953.94,54837,91.62,2.13,2.7
2025-01-13,2952.64,2990.28,2952.12,2962.48,49408,89.46,2.13,2.25
2025-01-14,2970.2,2978.0,2956.75,2967.88,128406,88.8,2.13,2.52
2025-01-15,2995.21,3013.1,2980.13,2983.42,60952,89.86,2.6,2.54
2025-01-16,3001.51,3010.16,2987.67,2996.36,111721,88.56,2.3,2.44
2025-01-17,2991.52,2997.91,2976.76,2991.0,84194,93.8,2.25,2.41
2025-01-20,3007.69,3010.1,2998.12,3001.93,124973,88.88,2.12,2.7
2025-01-21,2998.13,3022.27,2985.87,2994.06,112908,92.03,2.62,2.69
2025-01-22,3008.53,3014.83,2996.73,3001.75,89969,93.25,2.39,2.56
2025-01-23,2979.78,3010.44,2971.0,2997.98,104003,88.55,2.43,2.46
2025-01-24,2975.51,3003.0,2951.44,2989.44,94453,91.72,2.25,2.56
2025-01-27,3004.29,3006.91,2995.21,2995.26,77177,88.53,2.44,2.6
2025-01-28,2957.82,2983.16,2955.95,2971.24,146098,90.42,2.29,2.52
2025-01-29,2959.55,2979.37,2947.46,2955.99,83347,89.76,2.1,2.6
2025-01-30,2952.32,2957.99,2937.96,2955.44,95345,89.17,2.28,2.48
2025-01-31,2948.47,2968.8,2935.53,2957.3,56047,91.3,2.71,2.06
2025-02-03,2960.11,2963.64,2949.82,2957.01,110152,87.87,2.24,2.5
2025-02-04,2945.2,2958.63,2921.88,2943.42,77324,93.28,2.51,2.63
2025-02-05,2955.53,2971.01,2933.27,2936.94,81573,88.28,2.49,2.53
2025-02-06,2936.14,2952.34,2923.95,2941.65,70556,87.8,2.33,2.57
2025-02-07,2960.88,2965.0,2918.7,2948.15,93939,90.31,2.61,2.48
2025-02-10,2954.25,2960.39,2937.26,2951.13,44241,90.0,1.65,2.48
2025-02-11,2957.13,2970.15,2953.66,2963.0,129695,91.77,1.74,2.54
2025-02-12,2974.93,2992.65,2943.71,2967.82,97200,91.08,2.63,2.8
2025-02-13,2966.97,2966.97,2954.82,2961.94,81886,86.82,2.04,2.63
2025-02-14,2960.74,2972.89,2956.72,2960.42,53141,93.36,2.23,2.61
2025-02-17,2952.86,2957.6,2938.81,2950.5,117386,90.24,2.64,2.53
2025-02-18,2945.31,2956.25,2945.12,2950.59,76593,91.53,2.25,2.3
2025-02-19,2954.71,2975.94,2945.18,2962.05,166447,96.39,2.62,2.68
2025-02-20,2976.32,2987.84,2944.57,2969.55,119913,94.07,2.1,2.63
2025-02-21,2981.8,3011.72,2966.61,2983.8,182382,91.33,2.36,2.55
2025-02-24,2983.41,2994.09,2979.41,2984.13,104275,87.37,2.22,2.48
2025-02-25,3000.44,3002.39,2997.64,2997.92,151923,87.36,2.58,2.57
2025-02-26,2999.59,3003.39,2996.51,2997.21,118789,93.66,2.14,2.45
2025-02-27,2999.34,3014.77,2988.67,3012.25,82421,89.69,1.96,2.59
2025-02-28,3024.79,3034.0,3007.41,3013.17,106391,90.27,2.09,2.36
2025-03-03,3024.2,3027.25,3014.67,3023.1,70714,87.79,2.1,2.19
2025-03-04,3036.46,3052.14,3019.58,3038.31,225824,91.72,2.05,2.3
2025-03-05,3041.51,3064.5,3035.82,3037.58,94812,93.46,2.04,2.5
2025-03-06,3042.96,3045.63,3037.07,3040.8,99756,94.4,2.49,2.43
2025-03-07,3061.34,3061.6,3036.44,3054.31,115380,89.42,2.56,2.45
2025-03-10,3061.21,3068.2,3054.14,3056.27,63909,92.15,2.31,2.27
2025-03-11,3051.27,3066.93,3036.57,3044.71,167468,90.34,2.05,2.51
2025-03-12,3078.9,3082.47,3056.02,3066.48,65504,92.7,2.07,2.31
2025-03-13,3071.2,3083.36,3056.18,3063.08,59838,90.5,1.7,2.54
2025-03-14,3064.27,3067.45,3054.2,3065.75,92354,88.44,2.31,2.25
2025-03-17,3069.83,3101.95,3065.55,3080.21,59176,93.75,2.05,2.33
2025-03-18,3090.84,3098.89,3071.37,3075.45,184384,90.71,2.59,2.31
2025-03-19,3064.65,3083.64,3049.61,3066.84,90013,89.62,1.87,2.54
2025-03-20,3066.08,3086.09,3063.58,3070.43,27215,90.93,2.07,2.38
2025-03-21,3038.36,3056.13,3029.53,3054.27,106935,88.7,2.2,2.51
2025-03-24,3057.85,3074.67,3048.72,3054.75,123180,91.58,2.34,2.62
2025-03-25,3059.61,3084.11,3054.15,3058.25,83401,90.04,2.67,2.71
2025-03-26,3042.89,3063.29,3027.02,3056.78,57391,88.55,1.88,2.48
2025-03-27,3047.22,3051.14,3038.69,3043.09,94719,96.52,2.15,2.27
2025-03-28,3054.97,3065.06,3053.56,3059.54,81415,88.0,1.87,2.63
2025-03-31,3088.52,3091.77,3047.09,3063.79,66820,91.39,2.42,2.66
2025-04-01,3073.52,3079.58,3064.11,3078.78,64503,90.59,2.06,2.42
2025-04-02,3073.38,3085.55,3069.27,3077.4,105081,87.89,2.2,2.63
2025-04-03,3061.97,3076.36,3048.97,3070.02,141663,89.64,2.18,2.48
2025-04-04,3085.55,3104.44,3057.52,3073.77,118731,87.11,2.26,2.18
2025-04-07,3071.51,3081.11,3061.21,3074.95,49454,95.63,2.19,2.33
2025-04-08,3058.03,3077.21,3048.41,3064.7,126271,89.83,1.99,2.35
2025-04-09,3086.6,3100.61,3077.76,3080.06,134455,89.99,2.25,2.37
2025-04-10,3062.44,3085.84,3062.06,3075.18,172383,95.33,2.03,2.28
2025-04-11,3064.27,3066.76,3040.35,3058.54,67510,88.47,2.44,2.27
2025-04-14,3091.06,3117.51,3046.82,3074.63,96505,93.7,2.25,2.62
2025-04-15,3076.11,3081.51,3068.48,3070.89,123872,91.96,1.97,2.15
2025-04-16,3072.02,3079.93,3052.9,3066.15,79935,85.55,2.84,2.3
2025-04-17,3058.24,3080.24,3026.35,3050.28,123101,89.63,2.65,2.5
2025-04-18,3083.93,3096.01,3053.53,3068.19,97771,91.58,2.85,2.32
2025-04-21,3070.11,3071.09,3058.79,3059.0,70362,90.61,2.15,2.46
2025-04-22,3064.74,3066.5,3051.82,3060.7,72802,90.61,2.03,2.34
2025-04-23,3078.98,3085.38,3059.64,3070.66,162708,88.96,2.44,2.47
2025-04-24,3067.71,3077.62,3065.08,3075.88,66266,88.68,2.52,2.24
2025-04-25,3083.61,3099.21,3072.45,3076.45,61870,89.69,2.29,2.12
2025-04-28,3054.01,3067.19,3050.1,3063.25,113295,95.41,1.72,2.33
2025-04-29,3053.22,3068.6,3052.02,3056.58,97515,88.26,2.0,2.12
2025-04-30,3031.24,3072.54,3026.16,3059.53,58416,89.32,2.35,2.38
2025-05-01,3056.76,3065.76,3042.69,3053.09,80196,90.62,2.08,2.22
2025-05-02,3050.27,3056.54,3038.21,3056.18,71202,86.88,1.9,2.22
2025-05-05,3076.23,3084.02,3058.35,3066.0,76369,91.58,2.18,2.61
2025-05-06,3080.06,3087.61,3071.74,3076.46,271030,87.24,1.44,2.42
2025-05-07,3076.07,3100.93,3060.47,3065.74,87462,87.78,2.1,2.15
2025-05-08,3078.13,3102.25,3074.21,3088.17,69390,87.58,2.14,2.37
2025-05-09,3106.44,3119.12,3085.73,3096.79,221619,86.28,2.33,2.36
2025-05-12,3119.66,3129.84,3090.71,3100.07,140829,93.54,2.39,2.07
2025-05-13,3119.02,3124.26,3105.19,3111.88,131917,91.64,2.35,2.43
2025-05-14,3143.76,3156.32,3134.09,3136.32,70739,92.55,2.48,2.52
2025-05-15,3124.89,3139.87,3117.91,3123.3,158989,92.37,2.21,2.31
2025-05-16,3117.33,3125.9,3112.26,3122.25,136832,89.87,1.89,2.33
2025-05-19,3109.32,3112.45,3099.73,3102.24,104698,90.29,2.27,2.28
2025-05-20,3091.24,3114.03,3076.01,3105.27,49686,92.89,2.04,2.42
2025-05-21,3106.11,3111.11,3105.62,3110.0,97932,94.43,1.92,2.33
2025-05-22,3094.25,3113.3,3083.21,3110.78,197199,87.19,2.4,2.33
2025-05-23,3098.97,3115.54,3088.1,3105.52,107812,96.65,1.91,2.24
2025-05-26,3094.77,3104.65,3084.11,3088.82,84915,87.13,2.43,2.66
2025-05-27,3098.29,3126.82,3080.44,3093.6,90094,89.24,1.94,2.32
2025-05-28,3109.45,3111.35,3085.27,3108.97,92623,90.53,2.19,2.46
2025-05-29,3105.93,3123.13,3100.42,3104.34,71693,90.77,2.12,2.39
2025-05-30,3092.21,3115.26,3083.66,3109.81,97100,95.25,2.55,1.97
2025-06-02,3094.31,3111.89,3066.3,3097.77,175798,92.91,2.41,2.29
2025-06-03,3097.05,3107.19,3081.46,3103.39,168010,91.39,2.06,2.18
2025-06-04,3094.57,3102.87,3093.44,3100.7,73003,92.96,2.23,2.49
2025-06-05,3099.98,3114.07,3081.95,3094.41,164449,91.26,2.6,2.16
2025-06-06,3080.18,3101.73,3055.06,3088.15,133847,88.73,2.64,2.42
2025-06-09,3082.01,3096.57,3074.63,3087.61,127177,91.63,1.93,2.49
2025-06-10,3073.11,3103.39,3061.24,3092.48,117332,90.57,2.6,2.38
2025-06-11,3078.15,3081.19,3077.79,3080.87,68039,88.34,2.58,2.34
2025-06-12,3068.11,3093.27,3055.8,3078.16,83932,93.61,2.32,2.28
2025-06-13,3079.63,3080.17,3072.51,3078.9,137746,90.31,2.25,2.32
2025-06-16,3062.76,3086.97,3059.64,3071.52,60916,87.68,2.14,2.13
2025-06-17,3091.07,3112.62,3082.22,3090.1,65100,88.0,1.96,2.36
2025-06-18,3081.61,3086.85,3073.34,3082.95,111577,91.77,2.36,2.49
2025-06-19,3093.04,3113.57,3068.84,3077.6,71983,93.08,2.23,2.2
2025-06-20,3073.85,3084.18,3069.21,3069.27,137249,91.69,2.38,2.33
2025-06-23,3072.93,3093.4,3050.49,3089.99,73007,91.63,2.39,2.31
2025-06-24,3084.77,3108.2,3063.62,3096.52,108852,88.36,2.91,2.37
2025-06-25,3089.06,3092.53,3085.92,3088.55,112558,90.65,2.58,2.24
2025-06-26,3091.83,3111.44,3058.33,3100.48,81402,89.55,2.42,2.1
2025-06-27,3075.96,3104.32,3067.93,3103.6,89692,89.87,1.75,2.15
2025-06-30,3122.0,3138.34,3106.8,3109.41,75206,90.06,2.38,1.97
2025-07-01,3113.91,3115.77,3101.63,3107.2,97983,88.7,2.68,2.43
2025-07-02,3105.89,3118.75,3075.99,3101.04,67193,92.25,2.18,2.38
2025-07-03,3099.88,3125.27,3087.16,3105.54,90273,87.83,2.83,2.31
2025-07-04,3105.38,3114.98,3069.56,3101.41,133171,87.12,2.42,2.21
2025-07-07,3116.05,3127.77,3090.01,3122.65,62648,88.33,2.36,2.29
2025-07-08,3113.3,3123.51,3107.81,3111.39,81240,92.54,2.04,2.31
2025-07-09,3119.05,3141.71,3117.73,3127.68,121455,91.12,2.66,2.23
2025-07-10,3142.02,3161.55,3116.84,3127.79,42999,85.82,2.08,2.24
2025-07-11,3117.19,3148.7,3090.93,3131.95,207364,91.75,2.15,2.5
2025-07-14,3155.27,3184.69,3138.83,3143.64,149956,90.1,1.82,2.12
2025-07-15,3138.98,3160.65,3111.73,3138.62,53351,89.19,2.51,2.45
2025-07-16,3143.76,3150.16,3141.62,3148.39,42545,89.59,2.44,2.06
2025-07-17,3124.41,3145.01,3117.21,3122.85,99892,86.96,2.29,2.54
2025-07-18,3123.83,3124.53,3112.88,3116.98,63063,90.75,2.48,1.94
2025-07-21,3124.11,3128.94,3096.16,3111.35,145015,87.16,2.46,2.37
2025-07-22,3103.19,3119.01,3095.04,3100.28,115566,89.5,2.2,2.2
2025-07-23,3091.09,3102.98,3080.98,3099.38,103709,89.5,2.1,2.27
2025-07-24,3104.86,3115.09,3089.06,3104.34,78581,92.28,1.87,2.27
2025-07-25,3129.38,3138.33,3108.87,3112.42,187213,90.43,2.25,2.38
2025-07-28,3130.83,3133.38,3110.28,3118.22,133436,92.07,1.97,2.0
2025-07-29,3121.37,3128.55,3111.79,3112.88,125651,87.34,2.34,2.28
2025-07-30,3125.15,3151.13,3113.76,3117.71,159535,90.04,2.26,2.32
2025-07-31,3126.67,3133.37,3106.0,3120.13,65673,91.63,2.2,2.19
2025-08-01,3141.43,3146.97,3119.54,3130.55,165032,93.37,2.56,2.27
2025-08-04,3137.38,3143.51,3115.65,3141.68,88801,87.38,2.06,2.18
2025-08-05,3130.42,3147.63,3113.42,3143.19,112858,88.12,1.84,2.36
2025-08-06,3136.18,3141.56,3123.06,3135.53,92726,91.51,2.25,2.34
2025-08-07,3122.62,3141.33,3110.51,3130.29,46576,94.29,2.12,2.31
2025-08-08,3116.19,3129.41,3111.23,3126.08,144775,90.99,2.34,2.38
2025-08-11,3119.67,3129.24,3115.99,3126.43,47581,87.5,2.08,2.46
2025-08-12,3153.61,3154.35,3119.95,3130.27,67063,87.54,2.41,2.13
2025-08-13,3139.82,3141.56,3135.64,3138.54,82361,90.57,2.07,2.61
2025-08-14,3142.65,3154.11,3104.53,3139.24,45186,91.13,2.06,2.33
2025-08-15,3129.1,3141.38,3105.34,3140.61,63560,89.67,2.46,2.2
2025-08-18,3128.1,3148.54,3124.16,3145.5,108871,87.51,2.3,2.61
2025-08-19,3133.88,3146.66,3128.22,3141.6,85934,92.98,2.02,2.21
2025-08-20,3147.18,3149.45,3094.4,3133.66,88817,89.38,2.07,2.09
2025-08-21,3120.71,3123.62,3104.13,3117.58,68459,91.63,2.22,2.19
2025-08-22,3117.55,3118.26,3111.28,3111.96,100556,85.9,2.03,2.18
2025-08-25,3126.96,3133.88,3119.77,3120.05,86673,93.3,2.24,2.43
2025-08-26,3108.82,3118.25,3108.79,3114.35,51206,88.61,2.25,2.25
2025-08-27,3126.17,3128.94,3091.56,3113.21,91092,93.69,2.09,2.28
2025-08-28,3113.07,3121.24,3106.89,3118.99,60068,91.84,2.48,2.27
2025-08-29,3138.5,3151.06,3113.18,3125.31,141361,86.71,2.06,2.43
2025-09-01,3122.28,3131.14,3100.23,3118.14,84406,90.92,2.63,2.21
2025-09-02,3112.36,3136.63,3094.24,3129.16,270657,94.41,2.27,2.23
2025-09-03,3134.45,3141.92,3133.7,3141.5,145329,88.73,2.16,2.15
2025-09-04,3114.77,3156.86,3087.16,3131.54,93703,94.41,2.46,2.19
2025-09-05,3135.53,3138.25,3097.7,3124.63,124466,91.25,2.33,2.33
2025-09-08,3139.61,3148.57,3129.06,3139.84,42790,93.58,2.51,2.36
2025-09-09,3118.61,3139.79,3109.9,3139.6,145067,90.63,1.82,2.51
2025-09-10,3122.44,3139.78,3100.63,3118.92,71102,90.0,2.45,2.23
2025-09-11,3101.39,3112.86,3100.89,3106.39,102323,94.94,2.2,2.21
2025-09-12,3091.33,3116.09,3075.35,3105.15,73787,92.16,2.34,2.31
2025-09-15,3112.8,3118.19,3092.51,3097.21,76993,89.8,2.31,2.17
2025-09-16,3095.37,3122.86,3086.87,3094.37,91816,91.45,2.67,2.15
2025-09-17,3093.16,3096.27,3084.18,3095.88,101796,88.98,1.86,2.29
2025-09-18,3107.64,3124.97,3097.78,3111.37,97658,90.6,2.73,2.18
2025-09-19,3095.61,3111.36,3073.06,3109.72,98637,93.33,2.51,2.2
2025-09-22,3111.47,3143.07,3107.29,3123.69,51520,89.88,2.37,2.33
2025-09-23,3151.09,3160.79,3135.7,3138.99,250902,88.05,1.98,2.29
2025-09-24,3149.94,3173.81,3140.14,3154.42,108314,87.76,1.92,2.54
2025-09-25,3158.68,3165.77,3155.75,3158.47,117597,90.35,2.19,2.38
2025-09-26,3120.94,3142.0,3095.65,3140.2,86163,88.21,2.49,2.12
2025-09-29,3135.79,3161.39,3133.58,3148.24,69587,86.62,2.34,2.17
2025-09-30,3165.65,3174.31,3147.33,3159.87,104863,87.16,2.48,2.03
2025-10-01,3163.86,3175.59,3156.18,3160.28,110825,93.1,1.97,2.09
2025-10-02,3195.64,3212.34,3167.37,3178.92,166162,89.74,2.35,2.42
2025-10-03,3201.61,3219.11,3179.61,3188.77,226623,90.2,2.61,2.19
2025-10-06,3195.79,3224.77,3194.65,3198.01,178226,87.61,2.7,2.02
2025-10-07,3214.76,3232.38,3199.52,3210.21,48697,88.53,2.03,1.94
2025-10-08,3211.76,3230.84,3207.23,3214.82,82111,88.43,2.25,2.01
2025-10-09,3210.57,3216.99,3180.78,3190.9,112907,89.36,2.26,2.11
2025-10-10,3198.1,3212.36,3173.42,3187.11,84110,85.92,2.19,2.23
2025-10-13,3204.32,3224.6,3191.53,3202.69,97000,92.73,2.57,2.16
2025-10-14,3197.7,3204.72,3187.79,3195.78,41854,89.99,3.06,2.33
2025-10-15,3208.61,3216.63,3178.39,3194.76,142298,90.54,2.07,2.08
2025-10-16,3191.03,3191.07,3180.59,3185.49,46621,92.35,2.45,2.4
2025-10-17,3219.66,3233.1,3189.86,3204.68,52628,92.09,2.42,2.2
2025-10-20,3204.03,3240.07,3198.93,3225.25,65783,88.49,2.43,2.29
2025-10-21,3221.98,3243.69,3206.56,3217.53,94938,91.47,2.68,2.14
2025-10-22,3215.28,3223.18,3204.52,3220.26,51581,91.43,2.44,2.37
2025-10-23,3231.54,3232.95,3211.85,3214.6,64591,90.76,1.82,2.02
2025-10-24,3237.02,3256.56,3203.93,3222.07,156307,92.59,1.99,2.03
2025-10-27,3231.13,3236.49,3208.7,3230.82,94377,91.91,2.09,2.07
2025-10-28,3255.26,3261.91,3214.23,3240.33,117408,91.69,2.17,2.39
2025-10-29,3262.33,3266.96,3240.37,3244.97,60204,93.27,2.32,2.18
2025-10-30,3277.11,3283.76,3264.17,3276.38,96612,89.82,2.3,2.07
2025-10-31,3291.27,3294.88,3258.23,3267.04,93494,89.93,1.9,2.18
2025-11-03,3252.77,3258.9,3227.74,3253.08,71818,91.88,1.96,2.23
2025-11-04,3248.21,3253.92,3239.7,3250.3,96719,89.4,1.83,2.05
2025-11-05,3243.94,3249.43,3197.21,3235.53,46311,91.1,1.97,2.23
2025-11-06,3218.18,3246.95,3200.44,3221.6,117646,88.54,2.61,2.19
2025-11-07,3213.51,3214.47,3195.97,3212.69,84137,84.27,2.29,2.13
2025-11-10,3220.47,3224.98,3195.45,3206.91,89064,91.49,2.12,2.01
2025-11-11,3198.7,3206.0,3196.96,3198.51,138788,86.15,1.88,2.34
2025-11-12,3188.67,3211.12,3175.58,3204.97,117337,88.25,2.11,2.13
2025-11-13,3204.62,3210.4,3191.47,3201.1,86913,92.06,2.52,1.76
2025-11-14,3193.83,3206.65,3185.91,3200.52,63156,92.09,2.48,2.25
2025-11-17,3221.43,3221.51,3197.17,3213.09,167957,92.91,2.3,2.26
2025-11-18,3213.28,3214.94,3192.05,3206.58,57754,84.94,2.3,2.34
2025-11-19,3219.29,3246.34,3200.03,3205.14,126975,90.74,1.93,2.26
2025-11-20,3218.81,3227.22,3206.16,3210.07,52106,89.34,2.17,2.22
2025-11-21,3202.17,3205.88,3178.84,3191.73,142507,92.52,2.51,2.12
2025-11-24,3164.97,3195.86,3153.57,3171.34,147892,93.81,2.2,2.12
2025-11-25,3183.68,3198.86,3166.87,3176.02,45933,86.83,2.78,2.29
2025-11-26,3200.97,3212.07,3174.77,3182.17,118152,90.12,2.67,2.17
2025-11-27,3197.55,3206.77,3187.3,3204.17,114302,92.08,2.26,1.98
2025-11-28,3224.31,3229.64,3188.67,3207.0,130773,89.15,2.31,2.14
2025-12-01,3213.53,3243.96,3207.5,3218.84,114244,94.32,2.93,2.18
2025-12-02,3209.87,3228.77,3208.2,3218.1,67176,88.95,2.59,1.89
2025-12-03,3225.22,3232.84,3214.94,3222.35,90500,89.19,2.39,2.3
2025-12-04,3247.53,3259.84,3237.1,3240.57,192116,87.19,2.42,2.19
2025-12-05,3229.01,3246.7,3216.66,3220.2,63378,90.33,2.42,1.98
2025-12-08,3218.64,3233.82,3195.8,3227.96,112324,82.37,2.38,2.14
2025-12-09,3255.24,3266.95,3239.38,3251.0,156451,89.22,2.11,2.17
2025-12-10,3248.45,3263.09,3245.7,3255.14,66416,93.0,2.28,2.33
2025-12-11,3258.75,3294.42,3248.62,3273.37,56009,86.27,2.02,2.32
2025-12-12,3259.04,3273.59,3222.33,3268.15,59489,85.73,2.56,2.34
2025-12-15,3264.05,3287.92,3263.44,3271.42,115611,92.56,2.35,2.24
2025-12-16,3278.15,3300.14,3261.82,3273.03,59287,92.89,2.58,2.08
2025-12-17,3262.74,3274.77,3231.97,3251.5,93513,86.45,2.07,2.04
2025-12-18,3226.48,3252.97,3218.55,3240.8,170844,94.21,2.74,2.07
2025-12-19,3234.28,3253.99,3227.84,3230.87,96710,90.99,2.71,2.17
2025-12-22,3231.38,3248.33,3225.79,3242.82,72321,92.49,1.99,2.17
2025-12-23,3259.14,3260.07,3247.83,3253.0,103794,87.85,2.26,2.33
2025-12-24,3251.49,3273.77,3239.42,3257.57,96041,93.54,2.29,2.14
2025-12-25,3256.99,3282.62,3255.69,3267.3,118309,89.11,2.03,1.87
2025-12-26,3274.7,3282.17,3259.31,3266.87,188651,89.0,2.33,2.0
2025-12-29,3277.1,3286.8,3247.39,3282.88,115694,90.94,2.53,2.03
2025-12-30,3281.12,3290.91,3261.83,3284.24,222684,88.74,2.28,2.03
2025-12-31,3264.21,3286.91,3250.33,3286.1,118435,85.92,1.97,1.75
2026-01-01,3293.94,3294.75,3265.04,3284.62,72625,90.05,2.59,2.41
2026-01-02,3301.08,3320.13,3281.59,3292.97,246550,88.9,2.2,1.84
2026-01-05,3292.29,3312.87,3289.77,3292.24,93908,87.78,2.23,2.08
2026-01-06,3288.51,3305.52,3272.42,3303.65,64734,92.76,2.82,2.27
2026-01-07,3305.11,3308.25,3288.91,3293.16,250068,95.67,2.5,2.26
2026-01-08,3276.48,3284.12,3276.39,3283.04,73625,87.43,2.2,1.95
2026-01-09,3286.95,3312.65,3283.88,3291.43,72478,90.19,2.1,2.35
2026-01-12,3316.99,3321.46,3270.35,3294.14,79174,88.69,2.64,2.32
2026-01-13,3283.76,3311.76,3273.68,3290.7,105435,95.42,2.63,2.14
2026-01-14,3308.57,3318.49,3296.28,3301.21,143249,90.9,2.28,2.17
2026-01-15,3301.73,3329.66,3281.15,3296.17,34217,92.0,2.09,2.03
2026-01-16,3299.22,3314.69,3288.11,3295.37,143000,92.64,2.5,2.2
2026-01-19,3316.38,3321.71,3313.04,3313.58,79077,89.95,2.55,2.2
2026-01-20,3334.73,3342.21,3309.63,3330.96,83687,89.1,2.31,2.09
2026-01-21,3351.52,3363.82,3329.24,3348.79,196040,93.3,2.13,2.26
2026-01-22,3346.59,3350.66,3331.68,3347.11,107508,91.46,2.41,2.21
2026-01-23,3376.64,3396.11,3352.63,3361.4,118075,87.35,2.52,2.64
2026-01-26,3341.86,3363.32,3336.42,3355.07,96816,87.67,2.29,2.02
2026-01-27,3357.04,3371.29,3326.0,3346.79,133981,88.54,2.48,2.36
2026-01-28,3331.58,3349.93,3312.68,3323.38,188566,92.49,2.5,2.03
2026-01-29,3349.23,3365.28,3330.02,3342.22,36679,93.21,2.7,2.24
2026-01-30,3345.6,3371.04,3320.27,3334.42,152336,94.93,2.31,1.77
2026-02-02,3335.85,3336.93,3322.58,3336.78,183287,87.77,2.13,2.08
2026-02-03,3309.84,3335.67,3294.04,3328.5,120623,89.92,2.4,2.22
2026-02-04,3336.36,3355.28,3329.27,3337.09,75286,88.54,2.84,2.19
2026-02-05,3324.51,3351.04,3302.05,3334.42,62261,89.1,1.97,1.85
2026-02-06,3314.73,3334.26,3309.27,3322.02,253910,91.92,1.84,2.09
2026-02-09,3317.91,3337.92,3307.46,3330.32,68734,89.45,2.39,2.37
2026-02-10,3311.84,3320.4,3296.49,3316.59,181145,92.9,2.32,2.3
2026-02-11,3303.21,3313.26,3294.53,3309.13,115405,88.35,2.37,2.29
2026-02-12,3265.05,3297.64,3246.51,3288.51,223760,91.56,2.36,2.5
2026-02-13,3281.93,3288.61,3249.12,3275.05,86915,88.65,2.67,1.89
2026-02-16,3302.36,3304.62,3270.97,3280.51,51894,85.14,2.41,2.09
2026-02-17,3267.46,3270.96,3242.82,3261.53,98801,87.25,2.63,2.15
2026-02-18,3245.62,3264.31,3242.33,3247.6,54470,90.16,1.8,2.04
2026-02-19,3248.29,3258.63,3241.19,3248.83,288031,94.65,2.29,2.16
2026-02-20,3240.42,3264.07,3218.24,3244.52,126981,88.71,2.22,2.34
2026-02-23,3269.43,3272.22,3266.0,3268.54,134760,89.36,1.85,2.16
2026-02-24,3288.38,3300.97,3287.52,3288.75,134794,90.93,2.45,1.81
2026-02-25,3272.75,3288.49,3250.58,3281.03,74799,88.24,2.4,2.24
2026-02-26,3304.66,3316.86,3283.41,3288.06,93637,88.5,2.31,2.14
2026-02-27,3282.39,3298.44,3273.8,3297.1,103171,89.86,2.4,1.81
2026-03-02,3301.63,3305.18,3283.79,3294.53,214819,88.6,2.46,2.05
2026-03-03,3279.32,3281.22,3269.98,3280.31,62141,85.28,2.68,1.88
2026-03-04,3300.16,3302.92,3279.55,3281.45,73759,88.11,2.59,2.1
2026-03-05,3284.28,3292.69,3263.61,3280.93,85376,91.27,2.51,2.06
2026-03-06,3274.15,3293.67,3271.72,3277.69,75398,91.36,3.01,1.91
2026-03-09,3283.44,3312.83,3282.55,3285.88,55073,93.06,2.26,2.17
2026-03-10,3279.78,3296.4,3266.69,3279.38,33460,92.88,2.09,1.97
2026-03-11,3257.56,3275.25,3246.39,3268.76,47536,87.53,2.73,2.33
2026-03-12,3263.62,3275.89,3256.42,3271.15,153217,87.91,2.9,2.16
